id,keyID,creationTimestamp,bsonObjectId,dernierTimeTampsSynchronisationAvecFireBase,dernierFireBaseUpdateTimestamps,count_Don_Depot,processPositioningInFactory,idParentCategorie,positionDonSonCesFrereCategorieProduits,nom,nomMutable,nomArab,autreNomDarticle,etateActuelleOnFusionAvecBaseDonne,tag_prioriter_str,nombreUniteInt,nombreProduitDonSonCarton,its_Carton,cartonState,heldPrioriteDemandAuGrossist,position_store_3jamale,dernier_timeTamps_position_store_3jamale,prixDefiniParGerant,prixVent,cachePrixVent,pourcentage_Prix_Progressive,prixAchat,prixAchatDernierTimeTempUpdate,clientPrixVentUnite,afficheUniteAuPrint,actualiseSonImage,actualiseSonImageTest2,afficheCesDetailPourComptBsonId,disponibilityEtates,disponibilityEtates_Pour_presentaion_par_Camion,keyFireBase,couleur1,couleur2,couleur3,couleur4,couleur5,couleur6,couleur7,couleur8,couleur9,idcolor1,idcolor2,idcolor3,idcolor4,idcolor5,idcolor6,idcolor7,idcolor8,idcolor9,nomCategorie2,affichageUniteState,commmentSeVent,afficheBoitSiUniter,minQuan,monBenfice,neaon2,funChangeImagsDimention,nomCategorie,neaon1,lastUpdateState,dateCreationCategorie,prixDeVentTotaleChezClient,benficeTotaleEntreMoiEtClien,benificeTotaleEn2,monPrixAchatUniter,monPrixVentUniter,articleHaveUniteImages,itsNewArrivale,imageDimention,idForSearchArticles,prioriter,quantite_Boit_Par_Carton,setIN_Vent_Its_Quantity_Represent
10,-OV3rmTfv1RVCax896N1,1774844086889,684fdff4df922c49f829568a,1779313445011,1763504355677,103,CreeAuGeneralHandler,77,0,Kool Gateau®,,كول غاتو,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",24,1,false,itsCarton,false,0,0,0.0,510.0,false,60,495.0,0,25.0,false,0,0,,DISPO,NON_DISPO,-OV3rmTfv1RVCax896N1,🎁 standard 🎁,,,,,,,,,8,0,0,0,0,0,0,0,0,gateaux serir,false,,,1,15.0,,false,,0.0,,,600.0,0.0,600.0,0.0,0.0,false,false,,0,,8,quantity_Par_Boit
1000,-OV3rmThoK4Cn7toDnLV,1774956683449,684fdff4df922c49f829568b,1774956736847,1749164170162,0,CreeAuGeneralHandler,68,0,qaada yoopiz,,قعدة يوبيز,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",18,1,false,New Catalogue,false,0,0,0.0,1601.0,false,60,1584.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmThoK4Cn7toDnLV,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,familial gateaux,true,,,1,17.0,,false,,0.0,,,0.0,0.0,-1601.0,88.94444444444444,800.5,false,false,,0,,1,quantity_Par_Boit
1001,-OV3rmTinc-Nm4qyaciS,1774956683456,684fdff4df922c49f829568c,1774956736847,1749164170162,0,CreeAuGeneralHandler,68,0,qaada brut chocolat 120 da,,قعدة بروت شوكولا 120 دا,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",18,1,false,New Catalogue,false,0,0,0.0,1961.0,false,60,1944.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmTinc-Nm4qyaciS,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,familial gateaux,true,,,1,17.0,,false,,0.0,,,0.0,0.0,-1961.0,108.94444444444444,980.5,false,false,,0,,1,quantity_Par_Boit
1002,-OV3rmTkN17ineEN1Qmb,1774956683461,684fdff4df922c49f829568d,1774956736847,1749164170162,0,CreeAuGeneralHandler,68,0,qaada brut sec,,قعدة بروت سيك,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",18,1,false,New Catalogue,false,0,0,0.0,1637.0,false,60,1620.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmTkN17ineEN1Qmb,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,familial gateaux,true,,,1,17.0,,false,,0.0,,,0.0,0.0,-1637.0,90.94444444444444,818.5,false,false,,0,,1,quantity_Par_Boit
1003,-OV3rmTlyDINTDKypQJq,1774956683466,684fdff4df922c49f829568e,1774956736847,1749164170162,0,CreeAuGeneralHandler,68,0,qaada brut sec chocolat,,قعدة بروت سيك شوكولا,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",18,1,false,New Catalogue,false,0,0,0.0,1907.0,false,60,1890.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmTlyDINTDKypQJq,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,familial gateaux,true,,,1,17.0,,false,,0.0,,,0.0,0.0,-1907.0,105.94444444444444,953.5,false,false,,0,,1,quantity_Par_Boit
1004,-OV3rmTnmP705S2kKjxT,1774956683471,684fdff4df922c49f829568f,1774956736847,1749164170162,0,CreeAuGeneralHandler,69,0,major,,ماجور,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",20,1,false,New Catalogue,false,0,0,0.0,1640.0,false,60,1600.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmTnmP705S2kKjxT,cream,blanche,chocolat,,,,,,,137,96,2,0,0,0,0,0,0,gateau kbir,true,,,1,40.0,,false,,0.0,,,0.0,0.0,-1640.0,82.0,820.0,false,false,,0,,1,quantity_Par_Boit
1005,-OV3rmTp8gA-4fJljDkO,1774956683475,684fdff4df922c49f8295690,1774956736847,1749164170162,0,CreeAuGeneralHandler,69,0,avantage,,افانتاج,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",18,1,false,New Catalogue,false,0,0,0.0,1610.64,false,60,1574.64,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmTp8gA-4fJljDkO,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,gateau kbir,true,,,1,36.0,,false,,0.0,,,0.0,0.0,-1610.64,89.48,805.32,false,false,,0,,1,quantity_Par_Boit
1006,-OV3rmTqB7bzaxFp2GHi,1774956683479,684fdff4df922c49f8295691,1774956736847,1749164170162,0,CreeAuGeneralHandler,67,0,regalo cookies familiay,,ريغالو كوكيز فاميلي,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",12,1,false,New Catalogue,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmTqB7bzaxFp2GHi,blanch,noire,,,,,,,,138,109,0,0,0,0,0,0,0,familial cookies,true,,,1,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
1007,-OV3rmTrTp_YFrp0gPpA,1774956683482,684fdff4df922c49f8295692,1774956736848,1749164170162,0,CreeAuGeneralHandler,68,0,qaada choco bars,,قعدة شوكو بارز,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",18,1,false,New Catalogue,false,0,0,0.0,1968.0,false,60,1944.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmTrTp_YFrp0gPpA,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,familial gateaux,true,,,1,24.0,,false,,0.0,,,0.0,0.0,-1968.0,109.33333333333333,984.0,false,false,,0,,1,quantity_Par_Boit
1008,-OV3rmTtUD004TfcEEHU,1774956683485,684fdff4df922c49f8295693,1774956736848,1749164170163,0,CreeAuGeneralHandler,68,0,tortat,,تورتات,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",12,1,false,New Catalogue,false,0,0,0.0,1824.0,false,60,1800.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmTtUD004TfcEEHU,cerise,mechmach,noisette,,,,,,,139,140,141,0,0,0,0,0,0,familial gateaux,true,,,1,24.0,,false,,0.0,,,0.0,0.0,-1824.0,152.0,912.0,false,false,,0,,1,quantity_Par_Boit
1009,-OV3rmTuzTNgOUA0AbYX,1774956683488,684fdff4df922c49f8295694,1774956736848,1759258179870,0,CreeAuGeneralHandler,77,0,rs,,رس,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",24,1,false,New Catalogue,false,0,0,0.0,471.0,false,60,456.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmTuzTNgOUA0AbYX,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,gateaux serir,true,,,1,15.0,,false,,0.0,,,0.0,0.0,-471.0,19.625,235.5,false,false,,0,,1,quantity_Par_Boit
101,-OV3rmTvJ_03hWo27pp2,1774956683493,684fdff4df922c49f8295695,1774956736816,1762853122494,0,CreeAuGeneralHandler,45,0,s,,مايستيك,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",20,1,false,,false,0,0,0.0,265.0,false,60,245.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmTvJ_03hWo27pp2,🌿 نعناع 🌿,🍓 Fraise 🍓,🍋 Citron 🍋,,,,,,,24,10,31,0,0,0,0,0,0,Chwingums Stick,false,,,1,30.0,,true,,0.0,,2024/09/09,400.0,0.0,105.0,14.75,241.5,false,false,,0,,1,quantity_Par_Boit
1010,-OV3rmTwV4tgXYLxsZS-,1774956683496,684fdff4df922c49f8295696,1774956736848,1749164170163,0,CreeAuGeneralHandler,66,0,delice familyal,,ديليس فاميليال,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",12,1,false,New Catalogue,false,0,0,0.0,2604.0,false,60,2580.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmTwV4tgXYLxsZS-,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,familial gateaux eponge,true,,,1,24.0,,false,,0.0,,,0.0,0.0,-2604.0,217.0,1302.0,false,false,,0,,1,quantity_Par_Boit
1011,-OV3rmTxYaGPbYxdejxE,1774956683498,684fdff4df922c49f8295697,1774956736848,1749164170163,0,CreeAuGeneralHandler,68,0,regalo familiale noisette,,ريغالو فاميليال نوازيت,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,New Catalogue,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmTxYaGPbYxdejxE,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,familial gateaux,false,,,1,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
1012,-OV3rmTywO1KCqghjM4M,1772518791201,684fdff4df922c49f8295698,1774956736848,1749164170163,0,CreeAuGeneralHandler,77,0,besto kebire,,بيستو كبيرة,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,New Catalogue,false,0,0,0.0,0.0,false,60,795.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmTywO1KCqghjM4M,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,gateaux serir,false,,,1,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
1013,-OV3rmU-mIi_xiGb6O8x,1774956683505,684fdff4df922c49f8295699,1774956736848,1749164170163,0,CreeAuGeneralHandler,74,0,maxon cookie loumja,,ماكسون كوكي لومجة,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,New Catalogue,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmU-mIi_xiGb6O8x,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,cookies serir,false,,,1,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
1014,-OV3rmU0mXpd_-ITiEd-,1771221536671,684fdff4df922c49f829569a,1774956736848,1749164170163,0,CreeAuGeneralHandler,70,0,boudoire kebire,,بودوار كبير,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",12,1,false,New Catalogue,false,0,0,0.0,1224.0,false,60,835.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmU0mXpd_-ITiEd-,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,boudoire,true,,,1,24.0,,false,,0.0,,,0.0,0.0,-1224.0,102.0,612.0,false,false,,0,,1,quantity_Par_Boit
1015,-OV3rmU1JqKW8U3wrGPm,1774956683513,684fdff4df922c49f829569b,1774956736848,1749164170163,0,CreeAuGeneralHandler,70,0,boudoire serire,,بودوار صغير,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",24,1,false,New Catalogue,false,0,0,0.0,726.0,false,60,696.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmU1JqKW8U3wrGPm,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,boudoire,true,,,1,30.0,,false,,0.0,,,0.0,0.0,-726.0,30.25,363.0,false,false,,0,,1,quantity_Par_Boit
1016,-OV3rmU2kdabbp50Iuya,1774956683519,684fdff4df922c49f829569c,1774956736848,1749164170163,0,CreeAuGeneralHandler,74,0,maxon cookies familyale,,ماكسون كوكيز فاميليال,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",20,1,false,New Catalogue,false,0,0,0.0,2040.0,false,60,2000.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmU2kdabbp50Iuya,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,cookies serir,false,,,1,40.0,,false,,0.0,,,0.0,0.0,-2040.0,102.0,1020.0,false,false,,0,,1,quantity_Par_Boit
1017,-OV3rmU3yxurbsV9NZQy,1774956683522,684fdff4df922c49f829569d,1774956736848,1749164170163,0,CreeAuGeneralHandler,68,0,maxon mini galettes,,ماكسون ميني غاليت,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",12,1,false,New Catalogue,false,0,0,0.0,948.0,false,60,924.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmU3yxurbsV9NZQy,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,familial gateaux,true,,,1,24.0,,false,,0.0,,,0.0,0.0,-948.0,79.0,474.0,false,false,,0,,1,quantity_Par_Boit
1018,-OV3rmU4OToZK6th-HVe,1774956683525,684fdff4df922c49f829569e,1774956736849,1749164170164,0,CreeAuGeneralHandler,68,0,fataer roze,,فطاير روز,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",12,1,false,New Catalogue,false,0,0,0.0,1464.0,false,60,1440.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmU4OToZK6th-HVe,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,familial gateaux,true,,,1,24.0,,false,,0.0,,,0.0,0.0,-1464.0,122.0,732.0,false,false,,0,,1,quantity_Par_Boit
1019,-OV3rmU5rQrOciTF1qa1,1774956683527,684fdff4df922c49f829569f,1774956736849,1749164170164,0,CreeAuGeneralHandler,68,0,kawzen fater roze,,كاوزن فطاير روز,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",12,1,false,New Catalogue,false,0,0,0.0,1692.0,false,60,1668.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmU5rQrOciTF1qa1,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,familial gateaux,true,,,1,24.0,,false,,0.0,,,0.0,0.0,-1692.0,141.0,846.0,false,false,,0,,1,quantity_Par_Boit
1020,-OV3rmU77fhVfMAiEfgF,1774956683531,684fdff4df922c49f82956a0,1774956736849,1749164170164,0,CreeAuGeneralHandler,65,0,waffer roll,,وافر رول,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,New Catalogue,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmU77fhVfMAiEfgF,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,sigar,false,,,1,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
1021,-OV3rmU8UQqbhZfs1mSM,1774956683537,684fdff4df922c49f82956a1,1774956736849,1749164170164,0,CreeAuGeneralHandler,65,0,wafer roll bars,,وافر رول بارز,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,New Catalogue,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmU8UQqbhZfs1mSM,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,sigar,false,,,1,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
1022,-OV3rmU9Wi-0PxWBW7wC,1774956683540,684fdff4df922c49f82956a2,1774956736849,1749164170164,0,CreeAuGeneralHandler,65,0,wafer roll bars round,,وافر رول بارز روند,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,New Catalogue,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmU9Wi-0PxWBW7wC,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,sigar,false,,,1,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
1023,-OV3rmUAhITwZWVzfeNr,1774956683542,684fdff4df922c49f82956a3,1774956736849,1749164170164,0,CreeAuGeneralHandler,77,0,tuc,,توك,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",30,1,false,New Catalogue,false,0,0,0.0,977.0,false,60,930.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmUAhITwZWVzfeNr,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,gateaux serir,true,,,1,47.0,,false,,0.0,,,0.0,0.0,-977.0,32.56666666666667,488.5,false,false,Demi,0,,1,quantity_Par_Boit
1025,-OV3rmUBmDALpfYLxYWr,1774956683544,684fdff4df922c49f82956a4,1774956736849,1749997755025,0,CreeAuGeneralHandler,97,0,thina looz,,نودز كارتون,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,New Catalogue,false,0,0,0.0,1720.0,false,60,1700.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmUBmDALpfYLxYWr,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,moukassarat mizan,false,,,1,20.0,,false,,0.0,,,0.0,0.0,-1720.0,1720.0,860.0,false,false,,0,,1,quantity_Par_Boit
1026,-OV3rmUCo50if83yojjn,1774956683547,684fdff4df922c49f82956a5,1774956736849,1754976035406,0,CreeAuGeneralHandler,1750735655742,0,thina cajou,,شيبس بيدون,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,New Catalogue,false,0,0,0.0,2740.0,false,60,2450.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmUCo50if83yojjn,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,moukassarat moumalaha,false,,,1,290.0,,false,,1.0,,,0.0,-2450.0,-1225.0,2450.0,2740.0,false,false,Demi,0,,1,quantity_Par_Boit
1027,-OV3rmUDm6qrkpwTQL5P,1774956683549,684fdff4df922c49f82956a6,1774956736849,1749164170164,0,CreeAuGeneralHandler,96,0,nudz fumme 3k,,ميكسو ديدو,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",3,1,false,New Catalogue,false,0,0,0.0,1740.0,false,60,1599.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmUDm6qrkpwTQL5P,bidon,unite,,,,,,,,142,13,0,0,0,0,0,0,0,kawkaw,true,,,1,141.0,,false,,0.0,,,0.0,-1599.0,-799.5,533.0,580.0,false,false,,0,,1,quantity_Par_Boit
1028,-OV3rmUEyDAap5NDYMh7,1774956683552,684fdff4df922c49f82956a7,1774956736849,1749997728100,0,CreeAuGeneralHandler,97,0,thina kabouya,,جوز حلو 1ير شوا,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",2,1,false,New Catalogue,false,0,0,0.0,480.0,false,60,440.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmUEyDAap5NDYMh7,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,moukassarat moumalaha,true,,,1,40.0,,false,,0.0,,,0.0,0.0,-480.0,240.0,240.0,false,false,,0,,1,quantity_Par_Boit
1029,-OV3rmUF15LkPZ0T-t3G,1774956683553,684fdff4df922c49f82956a8,1774956736849,1749997729748,0,CreeAuGeneralHandler,97,0,nudz maisse maleh,,جوز حلو 2يم شوا,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",2,1,false,New Catalogue,false,0,0,0.0,1016.0,false,60,976.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmUF15LkPZ0T-t3G,bidon,unite,,,,,,,,142,13,0,0,0,0,0,0,0,moukassarat moumalaha,true,,,1,40.0,,false,,0.0,,,0.0,0.0,-1016.0,508.0,508.0,false,false,,0,,1,quantity_Par_Boit
1030,-OV3rmUGh2uK4_SoLH3L,1774956683555,684fdff4df922c49f82956a9,1774956736849,1749164170165,0,CreeAuGeneralHandler,96,0,kawkaw merelef,,نودز فوم 3ك,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",5,1,false,New Catalogue,true,0,0,0.0,1450.0,false,60,1325.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmUGh2uK4_SoLH3L,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,kawkaw,true,,,1,125.0,,false,,0.0,,,0.0,-1325.0,-662.5,265.0,290.0,false,false,,0,,1,quantity_Par_Boit
1031,-OV3rmUHtClYAkgHAN3I,1774956683557,684fdff4df922c49f82956aa,1774956736849,1749164170165,0,CreeAuGeneralHandler,98,0,p3,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,New Catalogue,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmUHtClYAkgHAN3I,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,chips,false,,,1,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
1032,-OV3rmUHtClYAkgHAN3M,1774956683559,684fdff4df922c49f82956ab,1774956736849,1749164170165,0,CreeAuGeneralHandler,94,0,mayiss caramel,,نوازيت,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",2,1,false,New Catalogue,true,0,0,0.0,548.0,false,60,528.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmUHtClYAkgHAN3M,bidon,unite,,,,,,,,142,13,0,0,0,0,0,0,0,mayiss,false,,,1,20.0,,false,,0.0,,,0.0,0.0,-548.0,274.0,274.0,false,false,,0,,1,quantity_Par_Boit
1033,-OV3rmUIMiuipjxOmASh,1774956683561,684fdff4df922c49f82956ac,1774956736849,1749164170165,0,CreeAuGeneralHandler,85,0,el mordjen 3ssila 1k,,المرجان عسيلة 1ك,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",5,2,false,New Catalogue,false,0,0,0.0,637.0,false,60,625.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmUIMiuipjxOmASh,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,lawazim halawiyat,false,,,1,12.0,,false,,0.0,,,0.0,0.0,-637.0,127.4,318.5,false,false,,0,,1,quantity_Par_Boit
1035,-OV3rmUJwQV7Ea_bpwk7,1774956683563,684fdff4df922c49f82956ad,1774956736849,1749997717169,0,CreeAuGeneralHandler,94,0,mayiss multi couleur,,كاجو حلو 2يم شوا,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,New Catalogue,false,0,0,0.0,830.0,false,60,758.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmUJwQV7Ea_bpwk7,bidon,unite,,,,,,,,142,13,0,0,0,0,0,0,0,mayiss,false,,,1,72.0,,false,,0.0,,,0.0,-758.0,-379.0,758.0,830.0,false,false,,0,,1,quantity_Par_Boit
1038,-OV3rmUJwQV7Ea_bpwkB,1774956683565,684fdff4df922c49f82956ae,1774956736849,1749164170165,0,CreeAuGeneralHandler,85,0,margarin mani 500g,,مارغارين ماني 500غ,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,24,false,New Catalogue,false,0,0,0.0,168.0,false,60,165.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmUJwQV7Ea_bpwkB,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,lawazim halawiyat,false,,,1,3.0,,false,,0.0,,,0.0,0.0,-168.0,168.0,84.0,false,false,,0,,1,quantity_Par_Boit
1039,-OV3rmUKYWI-elQU6Pq4,1774956683567,684fdff4df922c49f82956af,1774956736849,1749164170165,0,CreeAuGeneralHandler,86,0,rawdah pistach 3k,,روضة بيستاش 3ك,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",3,1,false,New Catalogue,false,0,0,0.0,1830.0,false,60,1689.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmUKYWI-elQU6Pq4,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,halwat turk,true,,,1,141.0,,false,,0.0,,,0.0,-1689.0,-844.5,563.0,610.0,false,false,Demi,0,,1,quantity_Par_Boit
1040,-OV3rmULCPcpULjPmbla,1774956683570,684fdff4df922c49f82956b0,1774956736849,1749164170166,0,CreeAuGeneralHandler,86,0,rawdah chocolat 3k,,روضة شوكولا 3ك,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",3,1,false,New Catalogue,true,0,0,0.0,0.0,false,60,1710.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmULCPcpULjPmbla,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,halwat turk,true,,,1,-1710.0,,false,,0.0,,,0.0,-1710.0,-855.0,570.0,0.0,false,false,Demi,0,,1,quantity_Par_Boit
1041,-OV3rmUMVnbtqS_7VDE8,1774956683573,684fdff4df922c49f82956b1,1774956736849,1749164170176,0,CreeAuGeneralHandler,93,0,smarties multi couleurs,,كاجو حلو 1ير شوا,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",4,1,false,New Catalogue,false,0,0,0.0,1342.0,false,60,1312.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmUMVnbtqS_7VDE8,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,Smarties mizan,true,,,1,30.0,,false,,0.0,,,0.0,0.0,-1342.0,335.5,671.0,false,false,,0,,1,quantity_Par_Boit
1044,-OV3rmUNJnHhKCAOJ3vV,1774956683575,684fdff4df922c49f82956b2,1774956736849,1749164170176,0,CreeAuGeneralHandler,92,0,looz mekecher beyed,,زبيب 1ير شوا,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,New Catalogue,false,0,0,0.0,1667.0,false,60,1650.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmUNJnHhKCAOJ3vV,Standart,,,,,,,,,93,0,0,0,0,0,0,0,0,moukassarat lawazim halawiyat,false,,,1,17.0,,false,,0.0,,,0.0,0.0,-1667.0,1667.0,833.5,false,false,,0,,1,quantity_Par_Boit
